Price,Close,High,Low,Open,Volume
Ticker,VOO,VOO,VOO,VOO,VOO
Date,,,,,
2018-01-24,227.23959350585938,228.47968145285478,226.20037256916902,227.95570025481743,2935500
2018-01-25,227.3443603515625,228.12160393236059,226.64573659532053,228.07794994164095,3585600
2018-01-26,229.99044799804688,229.99918945691877,227.90329143843968,228.2176641483564,2857300
2018-01-29,228.40110778808594,229.89443167692767,228.34871232888398,229.52763681172095,5145000
2018-01-30,225.96458435058594,227.36185860812915,225.71132189527623,226.76802571017996,6678900
2018-01-31,226.1741943359375,227.38808466019677,225.26598860857064,226.90775741609988,5585800
2018-02-01,225.9471435546875,227.16100716006036,225.26597597197681,225.56289244128234,3125700
2018-02-02,221.109130859375,224.87302281797332,221.02179619996605,224.7594904258213,5532200
2018-02-05,212.02684020996094,221.35361807726602,211.2670794257594,219.42363433270606,8559200
2018-02-06,215.9478759765625,216.41072016624355,207.55553033525123,208.54235561627326,11701700
2018-02-07,214.76902770996094,218.5678591221836,214.7602995735826,215.45020878404281,6240200
2018-02-08,206.78707885742188,215.20562427949935,206.7084856721187,215.04843790889305,6985700
2018-02-09,209.9745635986328,211.51155442693278,202.97075025613572,209.24100070276643,9713100
2018-02-12,212.8564453125,214.2362498819841,210.16670121412022,211.77355717147105,4236200
2018-02-13,213.5725555419922,213.9568066329063,211.31072964139625,211.88710627776746,3077700
2018-02-14,216.36709594726562,216.68148199960652,212.07049544887002,212.21022554444272,3650800
2018-02-15,219.17041015625,219.17041015625,215.68596525762072,217.9740026562078,2923800
2018-02-16,219.14413452148438,220.94311586245175,218.47169522035819,218.55902984532264,3007500
2018-02-20,217.81675720214844,219.64193653109442,217.1006638097397,218.3232687847765,3454400
2018-02-21,216.67276000976562,220.4541208790333,216.67276000976562,218.20102299426568,2798000
2018-02-22,216.9347381591797,219.1092294097325,216.4107569787071,217.5984361057693,3177700
2018-02-23,220.49778747558594,220.49778747558594,217.71198025522514,218.16609641452234,2923100
2018-02-26,223.03904724121094,223.12638187934516,220.9344210462832,221.43219117254253,1892000
2018-02-27,220.19212341308594,223.85995179652605,220.19212341308594,223.2399211529263,2947100
2018-02-28,217.74688720703125,221.65924968899864,217.74688720703125,221.2662571538041,2716600
2018-03-01,214.87371826171875,219.2227131230547,213.476444307483,217.91277378798068,5182300
2018-03-02,216.01780700683594,216.4544536078907,212.49843646836615,213.2931364803811,3276500
2018-03-05,218.49794006347656,219.01317981586058,214.78644423375488,214.8475811494932,3024600
2018-03-06,219.04812622070312,219.41490775103046,217.6508518262595,219.3887100221068,1932000
2018-03-07,218.95205688476562,219.25771481358603,216.89108454362832,217.04827091246457,2730200
2018-03-08,219.97384643554688,220.08737882745191,218.63770876696478,219.54592792601085,3021600
2018-03-09,223.78131103515625,223.79005249261857,220.98677635267376,221.29242087982777,2450800
2018-03-12,223.5630340576172,224.65465043485165,223.19625255391384,224.12195443514065,2029200
2018-03-13,222.0872039794922,225.05639569537658,221.5632360254289,224.61103426101062,3080600
2018-03-14,220.91700744628906,223.13516656791776,220.47163265986944,222.97798016991024,2352700
2018-03-15,220.70733642578125,221.99981966162764,220.2619617923844,221.42344308283617,2161500
2018-03-16,220.9344482421875,221.88633461820635,220.91697864733126,221.14403007887626,1554600
2018-03-19,217.98269653320312,220.29691797441023,216.46316170505105,220.28818984033992,2715800
2018-03-20,218.36692810058594,218.8996373899131,217.73815604349835,218.31453265006104,1991400
2018-03-21,217.8604278564453,220.17464921083692,217.72069776418903,218.27087667407628,2777300
2018-03-22,212.44601440429688,216.64655204835907,212.23641926489475,215.7994566823604,3589400
2018-03-23,207.92234802246094,213.1621065479065,207.77388979662072,212.85646196249252,3815500
2018-03-26,213.6457977294922,213.8914371286053,209.07513790867577,211.26835639100236,5529000
2018-03-27,209.943603515625,214.97045556293298,208.59258708012723,214.47040880595483,3363600
2018-03-28,209.35580444335938,211.6192068913449,208.38201517371837,210.07518633009394,4384100
2018-03-29,212.37374877929688,213.71599751495987,209.74188641347234,210.41740150221034,2910800
2018-04-02,207.46090698242188,212.04034798065388,205.21505352769435,211.5929362551135,4696400
2018-04-03,210.09275817871094,210.54895132141638,206.97838559647997,208.62768999879376,3287900
2018-04-04,212.51406860351562,213.01411537592872,206.7766024828656,206.9257397092464,4598000
2018-04-05,214.04931640625,214.83886955996587,213.0053424590798,213.97035038180576,3436600
2018-04-06,209.33827209472656,213.62820606388345,207.8995215897791,212.25087208976248,4931600
2018-04-09,210.189208984375,213.40008292058795,209.95235111015003,210.6804876089967,2956000
2018-04-10,213.65455627441406,214.39148782529531,211.92631250270193,212.9615051548381,2903800
2018-04-11,212.5228271484375,214.04931171669773,212.2596383075181,212.30350534539474,2068300
2018-04-12,214.3037872314453,215.15475716862636,213.59318650554758,213.80374032247255,1723600
2018-04-13,213.70721435546875,215.67232954913715,212.7421928683328,215.67232954913715,2887700
2018-04-16,215.44419860839844,216.11971352072229,214.4177741601442,215.17224171010128,2149200
2018-04-17,217.76022338867188,218.27781960858056,216.58466178830105,217.05839097224424,2301800
2018-04-18,217.8831024169922,218.63757012758734,217.51464330991226,218.14629131814743,1365100
2018-04-19,216.68995666503906,217.4707418033987,215.77758379012388,217.23387049125728,1997100
2018-04-20,214.93540954589844,216.8040359614987,214.0318046093272,216.64611727113797,2103900
2018-04-23,214.83888244628906,215.8828564560782,213.83877547796882,215.41789526645908,1472600
2018-04-24,211.90875244140625,215.91794848784482,210.55772248744026,215.78636074586072,3653500
2018-04-25,212.4526824951172,212.85624057855355,210.1980608969835,211.87366961353837,2354800
2018-04-26,214.6371307373047,215.3477313638006,212.97905814669997,213.37383478515957,2106800
2018-04-27,214.86517333984375,215.43541803551767,213.96156862031083,215.13713022233657,2178600
2018-04-30,213.11065673828125,215.8565706243265,213.04925358027606,215.3828279250015,2146100
2018-05-01,213.56680297851562,213.63698756247646,211.21566626801956,212.6982838116334,2323100
2018-05-02,212.11048889160156,214.0756169529538,211.74202989003672,213.36501649376876,1636400
2018-05-03,211.61045837402344,212.21577531744123,208.7241758945771,211.3209519821241,2666500
2018-05-04,214.4178009033203,214.9880323169143,210.45245839829528,210.76828237456,1785200
2018-05-07,215.08453369140625,215.97937051868527,214.46166718171557,215.1020831862312,3127200
2018-05-08,215.07577514648438,215.40036719021427,213.6808914389314,214.78626870761326,1924500
2018-05-09,217.16368103027344,217.47950497726177,215.25120124142384,215.68984486855535,1506200
2018-05-10,219.19900512695312,219.49727959597732,217.78657203970118,217.88307417807277,1537600
2018-05-11,219.734130859375,220.12890743073868,218.86561169330238,219.35689039422968,1703500
2018-05-14,219.97984313964844,220.865898705693,219.50611377422487,220.30443523472857,1478200
2018-05-15,218.47088623046875,218.90076188751448,217.61991635788138,218.88321239085,2600600
2018-05-16,219.40077209472656,219.79554869247266,218.50594870952648,218.51471676322163,2588700
2018-05-17,219.21656799316406,220.19035749018965,218.51473543368155,219.13760195779457,1714200
2018-05-18,218.6726837158203,219.19029352931915,218.34809161512155,218.90955509580485,1702800
2018-05-21,220.27810668945312,220.79570308182142,219.69909374900163,219.99738166115037,1262900
2018-05-22,219.646484375,221.02383228382686,219.40962636953034,220.78696089201125,1055400
2018-05-23,220.33070373535156,220.33070373535156,218.40067432025384,218.5498115573938,1484100
2018-05-24,219.90960693359375,220.19911335033572,218.23398496987912,219.9710234703308,2025300
2018-05-25,219.35696411132812,219.88334197426798,218.87446668770255,219.35696411132812,1654700
2018-05-29,216.8215789794922,218.51475064912918,215.78638625658934,217.81291804077722,4465800
2018-05-30,219.6815185546875,220.09384466137908,217.9444800423665,218.0322141279212,1359700
2018-05-31,218.26036071777344,219.585073467589,217.8129488924189,219.3131164725885,2378800
2018-06-01,220.55880737304688,220.76934776167067,219.47096628190295,219.52360137905887,1953900
2018-06-04,221.5325927734375,221.7782321465626,221.0413140271873,221.2255368638602,2031500
2018-06-05,221.83963012695312,222.06773338692636,220.96234284728143,221.65540729457334,1491200
2018-06-06,223.61178588867188,223.67320243240184,221.70807382819504,222.278305286305,2763200
2018-06-07,223.50650024414062,224.32237104812373,222.7257150439056,224.03286461841736,2615900
2018-06-08,224.2082977294922,224.25215138073287,222.99763710122346,223.14677431992695,1517500
2018-06-11,224.49781799316406,225.17334635854448,224.32236320787078,224.40131585330147,2648000
2018-06-12,224.8750762939453,225.1382785878946,224.23467360131315,224.92773817088542,1182200
2018-06-13,223.98019409179688,225.2610259143177,223.9100095090595,225.050485552446,2507800
2018-06-14,224.62942504882812,225.12948528556754,224.1118420888343,224.8575283370292,1913800
2018-06-15,224.43641662597656,224.6469704018072,222.94503085961702,223.94513786871386,2000100
2018-06-18,223.90126037597656,224.02408005956022,222.57656140401392,222.98887410963363,2015800
2018-06-19,223.05027770996094,223.2345139178234,221.4448404764251,221.8045314526123,1863300
2018-06-20,223.45384216308594,224.03284157660593,223.11170066977547,223.68193202984588,1578200
2018-06-21,222.05897521972656,223.4187733229994,221.585245929045,223.41000526836672,4037600
2018-06-22,222.45372009277344,223.2871402493736,222.23439829438706,223.1818566834368,3092000
2018-06-25,219.37449645996094,221.52384802397162,217.87434242464508,221.40102831706656,6690000
2018-06-26,219.85699462890625,220.6640974260644,219.24289612958415,219.90086167593142,2968600
2018-06-27,218.03221130371094,221.71681528146772,217.94447721929265,220.4359833215485,3433800
2018-06-28,219.36044311523438,219.99504526775087,217.37731475085783,217.96784469437597,2638400
2018-06-29,219.91578674316406,221.5463649031229,219.55442678061038,220.3300414443654,3711600
2018-07-02,220.1713409423828,220.25066285651897,217.9854963539401,218.19702145830317,1943100
2018-07-03,219.2812042236328,221.01754512019363,218.9727255228411,220.94703224456688,1157900
2018-07-05,221.1584930419922,221.17612461693298,219.38690305554871,220.4093192188972,1948100
2018-07-06,223.00059509277344,223.33552777071182,220.80594145814868,221.14968319905083,2622200
2018-07-09,224.97494506835938,225.03664886432605,223.88201590985182,223.91727906439075,3979500
2018-07-10,225.75933837890625,225.9003371655165,225.15116343334125,225.4155832295588,1314500
2018-07-11,224.2169647216797,225.11598694159028,223.89966355282618,224.40206267390835,2335100
2018-07-12,226.13836669921875,226.2176886163506,224.76338622417435,225.33629811768077,2874000
2018-07-13,226.33230590820312,226.65841613547536,225.62719071908833,226.06787258221226,1814500
2018-07-16,226.1912384033203,226.52617108230274,225.7769838105635,226.4204085306035,993500
2018-07-17,227.16079711914062,227.45164416682283,225.4597063568137,225.50377857429518,1825900
2018-07-18,227.57505798339844,227.68082054908635,226.76416681661462,227.18724397727215,2606800
2018-07-19,226.71131896972656,227.31065819562076,226.29706426108297,226.95810729203063,2050500
2018-07-20,226.49977111816406,227.09028777049443,226.32348223507336,226.5173892473103,2710700
2018-07-23,226.93167114257812,227.05505185721964,225.9885766109103,226.27945061311942,1447000
2018-07-24,227.99810791015625,228.78255843436207,227.24012492523923,228.1391336301676,2916000
2018-07-25,230.0869903564453,230.26327922410414,227.7777514388004,227.87471838538417,2608700
2018-07-26,229.40830993652344,230.05173466141224,229.24966610777906,229.28492925791195,2166500
2018-07-27,227.91880798339844,229.81379252648958,227.0285948077424,229.8049969104502,2666200
2018-07-30,226.60548400878906,228.08621346965634,226.20005194405425,227.92756964839938,1601400
2018-07-31,227.75132751464844,228.3594891854323,227.04622578807047,227.41639478025655,1992500
2018-08-01,227.46923828125,228.44759567961734,226.82584045954306,227.962841685353,1651700
2018-08-02,228.62391662597656,228.8090011173091,226.0590667973157,226.27941444344216,1767300
2018-08-03,229.74330139160156,229.74330139160156,228.62394489412273,228.80902940834,2017600
2018-08-06,230.6070098876953,230.77444932686322,229.33780548985166,229.65509314036163,1843000
2018-08-07,231.2504425048828,231.6118158709534,230.99483170490004,231.10062116889375,2619200
2018-08-08,231.1270751953125,231.51488922536387,230.73926116526113,231.1270751953125,1560400
2018-08-09,230.836181640625,231.57654648121152,230.71280094947986,231.21517312487074,1084400
2018-08-10,229.2672576904297,230.00762237009005,228.65909618608381,229.47878277093284,2395500
2018-08-13,228.40354919433594,230.1046264195786,228.19199718180417,229.52290545644772,3684700
2018-08-14,229.87550354003906,230.1046737266035,228.76494266411504,229.1086979439617,1531800
2018-08-15,228.1831817626953,228.7648757774358,226.8610961152097,228.65911322930117,2587800
2018-08-16,230.0341033935547,230.82737638051964,229.4700274472085,229.47882306184087,1693100
2018-08-17,230.8009033203125,231.25924359477472,229.47002195645595,229.78730962532663,2278800
2018-08-20,231.3121337890625,231.57654018997985,230.8361753695068,231.27687063630535,1245500
2018-08-21,231.81454467773438,232.66067210175052,231.6823145726238,231.81454467773438,1937900
2018-08-22,231.7439727783203,232.20231300366993,231.26804132601183,231.4883889273067,1708100
2018-08-23,231.4090576171875,232.3609743895786,231.109388084517,231.52364268218852,2308100
2018-08-24,232.86338806152344,232.94270998122843,231.90264871665318,231.9467343817588,2328900
2018-08-27,234.61732482910156,234.75835052812351,233.79763817031923,233.90340072011026,2371000
2018-08-28,234.7494659423828,235.18133853913164,234.35285648554043,235.11966166666372,3026900
2018-08-29,236.03639221191406,236.25673986218578,234.749569465741,234.9699171160127,2116100
2018-08-30,235.0756378173828,235.95702826149363,234.55562068310564,235.60447746342965,2625500
2018-08-31,235.08441162109375,235.52510675183981,234.2999613773756,234.74065650812167,3172400
2018-09-04,234.7583465576172,235.03157543925678,233.79763421606157,234.7583465576172,3623300
2018-09-05,234.0973358154297,234.56447173172356,233.1454189571559,234.3705647345126,4595500
2018-09-06,233.4098358154297,234.4410476250121,232.42268277114795,234.176641237402,1687900
2018-09-07,232.84571838378906,233.7976351152732,232.20232058166698,232.3609644042805,2634100
2018-09-10,233.2864227294922,234.07087315739122,233.13660141268386,233.8152623901328,2832700
2018-09-11,234.1678466796875,234.49395689597137,232.40506549077463,232.71355757841565,3420400
2018-09-12,234.19424438476562,234.67902526158142,233.41861650018146,234.106099961899,3019800
2018-09-13,235.525146484375,235.7014353255714,234.86410367673955,235.13733255206347,2087500
2018-09-14,235.64859008789062,235.87776026306867,234.86416640024777,235.74555704581513,1861000
2018-09-17,234.3176727294922,235.56043657775362,234.08850258930244,235.52517342590048,2515300
2018-09-18,235.5956268310547,236.14211143541266,234.52915205238713,234.53797456310375,1823600
2018-09-19,235.860107421875,236.2390988881949,235.53399723467396,235.63975979291172,2077500
2018-09-20,237.75506591796875,238.0635579447085,236.9089386457434,236.9970830673692,3349700
2018-09-21,237.58763122558594,238.5659887094875,237.4201648715659,238.46019925070803,1352500
2018-09-24,236.7943572998047,237.15573060560519,236.23025451087662,237.03232303381415,2070900
2018-09-25,236.5035400390625,237.24393185133852,236.34489617839242,237.1822280506642,2360400
2018-09-26,235.81021118164062,237.75804233834032,235.46492980625618,236.67788633679527,2568400
2018-09-27,236.46542358398438,237.4924595698704,236.04046181012905,236.2883651846918,3077500
2018-09-28,236.43890380859375,236.97013313597975,235.8899767440917,235.95195935316673,1774300
2018-10-01,237.31539916992188,238.3247103937608,236.7399120930501,237.68724071891054,1968800
2018-10-02,237.2888641357422,237.87321365106186,236.88157303693382,237.25344164466233,3034100
2018-10-03,237.49246215820312,238.5814807544589,237.0320778916952,238.18305206768585,2505800
2018-10-04,235.54470825195312,236.9790086014928,234.06612302800883,236.89932825090142,5004400
2018-10-05,234.21665954589844,236.19102470569442,232.8708748420568,235.67752008200924,2564700
2018-10-08,234.15463256835938,234.49107868057794,232.30420597060095,233.5348605701206,3219600
2018-10-09,233.8535919189453,235.02229084909837,233.34006041049545,233.8270318077801,2078000
2018-10-10,226.30137634277344,233.40205908420043,226.0977307968538,233.40205908420043,5803900
2018-10-11,221.53802490234375,226.91224529715575,219.97091096789916,225.60188357888646,9037000
2018-10-12,224.53062438964844,225.4514064727574,221.60889044695887,225.23006319694338,7116700
2018-10-15,223.2999267578125,225.3805451692156,223.14940146162945,224.16758850142725,3306200
2018-10-16,228.05441284179688,228.51482418991307,224.61917407455405,225.00874043706224,3308500
2018-10-17,228.13414001464844,228.7273249685347,225.83216413251992,228.20495798696035,2845800
2018-10-18,224.9290771484375,227.85081157907118,223.72496898652827,227.31958222451098,3046800
2018-10-19,224.75196838378906,227.2044421606475,224.13219640175177,225.47796730572432,2684200
2018-10-22,223.8223114013672,225.64617773633407,223.26452205262112,225.3717142503545,2102000
2018-10-23,222.4766082763672,223.62759630211144,218.54554854737358,220.4579581738664,5206500
2018-10-24,215.8362274169922,222.71557936374552,215.36698081090532,222.39684454548652,4065700
2018-10-25,219.70535278320312,221.15736428160864,216.62425784945935,217.54505353706642,4443800
2018-10-26,215.8185272216797,218.669429489339,213.4103114737225,216.3320452057006,5278700
2018-10-29,214.70294189453125,219.88237909257566,211.41820228250754,218.71368030563917,5126200
2018-10-30,217.98777770996094,218.13828955778447,214.08327800734236,214.534813550813,3619100
2018-10-31,220.27198791503906,222.29950006643108,219.81160358758845,220.2100188173803,4073400
2018-11-01,222.55621337890625,222.7067251722656,219.97978813882312,221.01567295880463,2870700
2018-11-02,221.1750946044922,223.91089476877582,219.3512278283031,223.50363062967625,3184500
2018-11-05,222.43226623535156,222.92807297882402,220.80318307545048,221.6265870320691,1912100
2018-11-06,223.8400421142578,223.98169154824063,222.33489697940846,222.38801720586724,2255200
2018-11-07,228.56790161132812,228.70956453656706,225.46023367135464,225.83210222753686,3090800
2018-11-08,228.17837524414062,228.81584500952815,227.23101946428991,227.97472968733453,2466900
2018-11-09,226.07118225097656,227.2221835849953,224.7165623800634,227.09821837171614,3078700
2018-11-12,221.70626831054688,225.73471838304476,221.29899076397206,225.4956638772352,2710200
2018-11-13,221.33444213867188,224.00825936703407,220.7058212479347,222.1932551885561,3097000
2018-11-14,219.8204803466797,223.41509375865158,218.38617993355626,223.07866109355464,3619900
2018-11-15,222.0958251953125,222.5739206769371,217.29709158752618,218.70484494228978,3911900
2018-11-16,222.66249084472656,223.53015271973084,220.6880990598394,221.13964799732705,2342800
2018-11-19,218.97048950195312,222.414590445218,218.11167648309205,222.17553591684384,2973700
2018-11-20,214.94204711914062,217.19975139256374,214.10979418221646,215.88938938094074,5000900
2018-11-21,215.65919494628906,217.30598955673594,215.60607471848792,216.2435444715462,2425500
2018-11-23,214.26914978027344,215.4555600609784,214.02124638065675,214.08322898542195,830900
2018-11-26,217.624755859375,217.66016484644828,215.89828065791468,216.2347133191453,2498500
2018-11-27,218.3064422607422,218.33300237180976,216.13726745227046,216.6773455601793,2849700
2018-11-28,223.4062042236328,223.4062042236328,218.46582052137492,219.32463354098036,3723300
2018-11-29,222.9457550048828,224.22069418371146,221.66196696026634,222.70670053142277,3279400
2018-11-30,224.4243927001953,224.83167031238455,222.5385569897395,222.7953092708838,2992800
2018-12-03,227.195556640625,228.19603247170178,225.82323927375694,228.11635214260366,3943500
2018-12-04,220.14804077148438,226.89458023223125,219.62567382582884,226.52273861912872,3837400
2018-12-06,219.59019470214844,219.6521637812975,213.48997584315464,216.40284679640655,7712700
2018-12-07,214.4905242919922,220.6704394656431,213.70254261926968,219.24498795546822,3928400
2018-12-10,214.74725341796875,215.69459563334283,210.38235690196313,214.26029549898126,5983700
2018-12-11,214.8092041015625,217.9080097626224,213.5431271304239,217.75749796596597,4543200
2018-12-12,215.99559020996094,218.82878093993298,215.89819864535008,217.62467319098,4117000
2018-12-13,215.92478942871094,217.5892816198214,214.8800421772143,216.79245125777965,2610800
2018-12-14,211.94058227539062,214.81804437892856,211.40050423249167,213.95036915609472,5088500
2018-12-17,207.61354064941406,212.05547662366186,206.23377978036714,211.0228801657939,6127200
2018-12-18,207.5334014892578,209.79441825090763,206.0557219517092,209.18911159669935,4691400
2018-12-19,204.22195434570312,210.96941664296128,202.76208213250084,207.59569228576223,8215600
2018-12-20,200.8660125732422,204.6492192053146,198.98776120788716,203.26947235872856,12141900
2018-12-21,196.86924743652344,204.25763289258845,196.34405240529037,201.83637866723416,11811600
2018-12-24,191.44810485839844,196.54875481202188,191.44810485839844,195.60518054858971,8493500
2018-12-26,201.1331024169922,201.26663553139187,191.23445604837082,193.0592999489388,11598000
2018-12-27,203.00250244140625,203.06480704234082,195.480597143619,198.4715575600993,9578400
2018-12-28,202.74429321289062,205.69075538961738,201.6404955762442,204.1329641985401,7436100
2018-12-31,204.5691680908203,204.71159799551083,202.4683745366567,204.12408482580992,6683900
2019-01-02,204.72938537597656,205.49492906124541,201.19542350613963,201.3378398142258,4891300
2019-01-03,199.84237670898438,203.33182771467213,199.37058955661223,203.04698150138265,3329600
2019-01-04,206.4384765625,207.0704870495175,202.20127614457428,202.54844046947608,5100100
2019-01-07,207.9873809814453,209.39384557109364,205.91330515201403,206.77675409306838,3706000
2019-01-08,210.00807189941406,210.4887693994498,207.79155250005454,210.1237978869898,3546600
2019-01-09,210.97836303710938,211.80622496780742,209.59861579071796,210.71132394610666,4565000
2019-01-10,211.859619140625,212.01094581006768,209.05560020279108,209.76772251008313,2813500
2019-01-11,211.76168823242188,211.8596070815303,210.29291907865672,210.83592113591965,2551000
2019-01-14,210.5955810546875,211.31661370827055,209.80333345492977,210.16830496050164,2653400
2019-01-15,213.0613250732422,213.2749563079891,210.94272477626325,210.94272477626325,5103700
2019-01-16,213.53311157226562,214.32535909227835,213.21265113816716,213.3906816942528,4066700
2019-01-17,215.1265106201172,215.90986139266852,212.70525694392333,212.7497679801567,3059000
2019-01-18,218.01953125,218.4201033733593,216.09676875844335,216.8089045237821,4943300
2019-01-22,215.11764526367188,216.82676335833008,213.6132616661549,216.65762954565824,5786300
2019-01-23,215.4381103515625,216.6131231242054,213.26610181528477,216.02560994645222,3076400
2019-01-24,215.65176391601562,216.15026864078467,214.45004710953918,215.33130338438227,2197100
2019-01-25,217.4854736328125,218.18869915201176,216.90685729046479,217.29853270181104,3677500
2019-01-28,215.8030548095703,215.8564762083667,214.20076600010734,215.5004014640373,2407800
2019-01-29,215.53599548339844,216.41725152924923,214.77045183358038,215.90986374267777,2436900
2019-01-30,218.9453582763672,219.67528774314485,216.2036438269257,216.89797261016955,6028400
2019-01-31,220.7701873779297,221.2330777582017,218.69609781611294,218.8563348481875,5308100
2019-02-01,220.95713806152344,221.90960918940675,220.28061638580385,221.03724978966193,3718500
2019-02-04,222.53273010253906,222.55943401113535,220.39632233479455,221.02834653158718,2541700
2019-02-05,223.52073669433594,223.72547111570782,222.47033352257503,222.9332237465472,3613300
2019-02-06,223.2447967529297,223.62757531876255,222.49706033303337,223.2091960779697,2052200
2019-02-07,221.05499267578125,222.16770051940586,219.53280236924465,221.68700312455874,3907800
2019-02-08,221.33990478515625,221.39332618717296,219.15899947826287,219.8800322025588,2512600
2019-02-11,221.4556427001953,222.1054605063043,220.95715158411915,221.9007259942439,2986600
2019-02-12,224.32196044921875,224.64242093603215,222.8442807831979,222.87989504998993,5980500
2019-02-13,224.99847412109375,225.79963210112393,224.66911687070345,225.0518955193858,3569100
2019-02-14,224.49996948242188,225.53256579445315,223.28044582769803,224.0103752325052,3247800
2019-02-15,226.97459411621094,226.99240124499943,225.93310119926525,226.1289388673603,2806600
2019-02-19,227.36631774902344,227.96272765296106,226.23580253085336,226.23580253085336,2509300
2019-02-20,227.89146423339844,228.2208213905356,226.8944688238378,227.35735906460314,2156300
2019-02-21,227.06365966796875,227.5621507066494,226.13787895368003,227.28620128044133,2020000
2019-02-22,228.4256134033203,228.60365757029484,227.39303058232775,227.60667543297944,2119400
2019-02-25,228.76388549804688,230.205950915294,228.66598022030294,229.74307410411788,2941300
2019-02-26,228.5947265625,229.34249026366436,228.2475757837025,228.37218495674767,4629600
2019-02-27,228.47900390625,228.7905403892175,227.0814362481799,227.93598831869872,2136400
2019-02-28,227.9449005126953,228.66593307265228,227.74906283186004,228.25646416389517,2207000
2019-03-01,229.51158142089844,229.84984898535612,228.17633187638955,229.49378787329806,2867000
2019-03-04,228.63027954101562,230.64206381078532,226.53839715739406,230.43731580871588,3384200
2019-03-05,228.36329650878906,228.92410568889207,227.8469983653843,228.76385509048927,2475900
2019-03-06,226.90341186523438,228.43449917294296,226.63637280924218,228.43449917294296,2514900
2019-03-07,225.0785675048828,226.63635862066508,224.27740963847845,226.5295294220948,6441200
2019-03-08,224.6245880126953,224.72250686083652,222.84425519766336,223.3249526641244,4522300
2019-03-11,227.90037536621094,227.98939743287818,225.2298899433779,225.2476834904231,1884200
2019-03-12,228.71041870117188,229.18220574892638,228.21192775130743,228.34544726185695,2271900
2019-03-13,230.2682342529297,231.0782889242249,229.3869782236592,229.52049774843925,1974300
2019-03-14,230.18812561035156,230.65991271468604,229.6985449577163,230.2682373262888,1557500
2019-03-15,231.30972290039062,231.95064373524502,230.437350130091,230.57086964449397,3151200
2019-03-18,232.13758850097656,232.32451583518863,231.23851176022907,231.4432598081809,1830000
2019-03-19,232.20880126953125,233.74879896897514,231.33645555652623,233.05447024206012,4061800
2019-03-20,231.3809356689453,233.01883851311462,230.41065759545097,231.92395127526945,3415200
2019-03-21,234.02615356445312,234.41107317885547,230.6692392835616,230.6692392835616,2968300
2019-03-22,229.5771484375,233.29212853783585,229.49658576374523,232.8087524953072,4317400
2019-03-25,229.37130737304688,230.31123268418398,228.22546777275397,229.24596942828444,2893600
2019-03-26,231.02737426757812,231.95836642446847,229.81890661734775,230.9647326109641,3177600
2019-03-27,229.95314025878906,231.60922366316075,228.47608957559567,231.09000555089787,2714300
2019-03-28,230.8483428955078,231.15269992089355,229.40709313442036,230.46342318563572,1716700
2019-03-29,232.33432006835938,232.49544542309513,231.11686475574513,232.15527368400228,2831100
2019-04-01,235.0109100341797,235.23470437304277,233.8113756561108,234.0530637073708,3303900
2019-04-02,235.0914764404297,235.2973770701562,234.36638495652355,235.13625170009823,1512600
2019-04-03,235.53013610839844,236.55065155920232,234.89456774018578,236.2104797422677,1933900
2019-04-04,236.09400939941406,236.29094946232377,235.13619062487146,235.7627982296655,1738500
2019-04-05,237.23098754882812,237.27573549439384,236.43426649603288,236.70283612537145,1505000
2019-04-08,237.43682861328125,237.49949758347506,236.24625477282095,236.83707509469596,1720100
2019-04-09,236.17465209960938,236.8102477517709,235.6912759511805,236.52378441434436,2016900
2019-04-10,236.98915100097656,237.07867416499158,236.1924576741015,236.5505230115274,2990600
2019-04-11,236.9444580078125,237.4367945460795,236.4073462178409,237.4367945460795,1567700
2019-04-12,238.546875,238.80645676744845,237.7859687730223,238.4125765398046,1903400
2019-04-15,238.3856964111328,238.69008072376909,237.64271129618325,238.62741175830618,1584500
2019-04-16,238.5558624267578,239.22724560577595,237.99189618539833,239.19145817232405,2447700
2019-04-17,237.97390747070312,239.55836130596552,237.58002731075533,239.54046759638265,1872400
2019-04-18,238.42149353027344,238.65424834556646,237.29356150987223,238.5110167145123,2788900
2019-04-22,238.65431213378906,238.75276853971934,237.64275725066304,237.72331994241895,1126500
2019-04-23,240.713134765625,240.97274379329883,238.75269458421613,238.97648887598757,2618300
2019-04-24,240.2386932373047,240.99063878341855,240.11338263893867,240.7042028505937,1393400
2019-04-25,240.14918518066406,240.69525749557337,238.99442622567796,240.1581456949114,1237400
2019-04-26,241.25030517578125,241.28611992038995,239.42413566177902,240.15818767370536,2172600
2019-04-29,241.55462646484375,242.06488405509168,241.21445473801177,241.30397792696363,1892500
2019-04-30,241.70687866210938,241.97542097703376,240.00601960542667,241.3040378710743,2024600
2019-05-01,239.9433135986328,242.47665315221386,239.90749886003118,242.3065672921576,2669400
2019-05-02,239.46888732910156,240.62364637216558,238.05449190218897,239.80009855782427,3009000
2019-05-03,241.74267578125,241.98439119301892,240.53420799700376,240.73114814205826,1969000
2019-05-06,240.7848358154297,241.12498029238,237.49952261540025,237.8038796644488,3966900
2019-05-07,236.88177490234375,239.0839030592332,234.9661099921531,238.54681861997148,4752500
2019-05-08,236.41629028320312,237.95599607072145,235.852324308903,236.45210501834686,2662500
2019-05-09,235.69125366210938,236.18359028035042,232.92515891087422,234.4827587680283,3094800
